Company ,Car Name,Engine,CC,HP (Horsepower),Speed (km/h),Acceleration (time in seconds to reach 100km/h),Price ($),Fuel Type,Seats,Torque (Nm)
Kia,Forte EX Premium,2.0L 4-Cylinder,1999,147,190,9.2,22500,Petrol,5,179
Kia,Soul EX Designer Edition,2.0L 4-Cylinder,1999,147,190,9.5,23500,Petrol,5,179
Kia,Rio S,1.6L 4-Cylinder,1591,120,180,10.3,17500,Petrol,5,151
Kia,Rio 5-Door S,1.6L 4-Cylinder,1591,120,180,10.3,18000,Petrol,5,151
Kia,Soul S,2.0L 4-Cylinder,1999,147,190,9.5,20500,Petrol,5,179
Kia,Seltos LX,2.0L 4-Cylinder,1999,146,190,9.2,23000,Petrol,5,179
Peugeot,3008 Hybrid4,Hybrid I4+ Electric Motor,,300,235,6,45000,Hybrid,5,520
Kia,Sorento Hybrid EX,1.6L Hybrid Turbocharged 4-Cylinder,1591,227,200,7.9,47000,Hybrid,7,352
Kia,Telluride LX,3.8L V6,3778,291,240,7,41500,Petrol,7,355
Kia,Carnival MPV EX,3.5L V6,3500,290,220,8,43500,Petrol,8,355
Kia,EV6 AWD GT-Line,Electric Motor,,320,230,5,60000,Electric,5,450
Kia,Forte GT Turbo,1.6L Turbocharged 4-Cylinder,1591,201,200,6.5,25500,Petrol,5,264
Kia,Soul GT Designer Edition,2.0L 4-Cylinder,1999,147,190,9.5,23000,Petrol,5,179
Kia,Seltos X-Line Turbo,1.6L Turbocharged 4-Cylinder,1591,175,210,7.5,30000,Petrol,5,264
Peugeot,e-2008 GT,Electric Motor,,136,200,8.5,40000,Electric,5,260
Kia,Telluride Limited Edition,3.8L V6,3778,291,240,7,53000,Petrol,7,355
Kia,Stinger GT-Line,2.5L Turbocharged 4-Cylinder,2500,300,270,5,50000,Petrol,5,422
Kia,Carnival Special Edition,3.5L V6,3500,290,220,8,45500,Petrol,8,355
Kia,Niro SX Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,1591,139,180,10.5,36000,Hybrid,5,265
Kia,EV6 First Edition AWD,Electric Motor,,320,230,5,62000,Electric,5,450
Kia,Sorento X-Pro Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,1591,227,200,7.8,49000,Hybrid,7,352
Kia,Forte Limited Edition,2.0L 4-Cylinder,1999,147,190,9.2,22500,Petrol,5,179
Bugatti,Chiron,8.0L Quad-Turbo W16,7993,1500,420,2.5,3000000,Petrol,2,1600
Bugatti,Chiron Pur Sport,8.0L Quad-Turbo W16,7993,1500,350,2.3,3300000,Petrol,2,1600
Bugatti,Chiron Super Sport,8.0L Quad-Turbo W16,7993,1600,490,2.4,3500000,Petrol,2,1600
Bugatti,Chiron Sport,8.0L Quad-Turbo W16,7993,1500,420,2.4,3300000,Petrol,2,1600
Bugatti,Chiron Noire,8.0L Quad-Turbo W16,7993,1500,420,2.5,3300000,Petrol,2,1600
Bugatti,Divo,8.0L Quad-Turbo W16,7993,1500,380,2.4,5800000,Petrol,2,1600
Bugatti,Centodieci,8.0L Quad-Turbo W16,7993,1600,380,2.4,9000000,Petrol,2,1600
Bugatti,La Voiture Noire,8.0L Quad-Turbo W16,7993,1500,420,2.5,18000000,Petrol,2,1600
Bugatti,Bolide,8.0L Quad-Turbo W16,7993,1850,500,2.2,4500000,Petrol,2,1600
Bugatti,Mistral,8.0L Quad-Turbo W16,7993,1600,420,2.4,5000000,Petrol,2,1600
Volvo,Volvo FH,13.0L I6 Turbo Diesel,13000,540,120,15,120000,Diesel,2,2600
Volvo,Volvo FH16,16.1L I6 Turbo Diesel,16100,750,120,14.5,160000,Diesel,2,3500
Volvo,Volvo FM,12.8L I6 Turbo Diesel,12800,460,110,16,100000,Diesel,2,2200
Volvo,Volvo FMX,13.0L I6 Turbo Diesel,13000,500,110,16.5,110000,Diesel,2,2500
Volvo,Volvo VNL,12.8L I6 Turbo Diesel,12800,500,120,15,125000,Diesel,2,2400
Volvo,Volvo VNR,12.8L I6 Turbo Diesel,12800,400,110,17,95000,Diesel,2,1800
Volvo,Volvo VHD,12.8L I6 Turbo Diesel,12800,500,100,18,120000,Diesel,2,2500
Volvo,Volvo FE,7.7L I6 Turbo Diesel,7700,280,90,20,85000,Diesel,2,1200
Volvo,Volvo FL,5.1L I4 Turbo Diesel,5100,180,80,22,75000,Diesel,2,800
Jaguar Land Rover,Jaguar F-Type,V6 / V8 Petrol,,335,260,5.1,70000,Petrol,2,450
Jaguar Land Rover,Jaguar XE,I4 Petrol,,250,250,6.5,45000,Petrol,5,365
Jaguar Land Rover,Jaguar XF,I4 Petrol,,250,250,6.5,50000,Petrol,5,365
Jaguar Land Rover,Jaguar XJ,V6 Petrol,,300,250,6,85000,Petrol,5,400
Jaguar Land Rover,Jaguar E-PACE,I4 Petrol,,200,230,7,50000,Petrol,5,430
Jaguar Land Rover,Jaguar I-PACE,Electric (Dual Motor),,400,200,4.8,70000,Electric,5,696
Jaguar Land Rover,Jaguar F-PACE,I4 Petrol / V6 Petrol,,,230,7.2  / 5.4 ,,Petrol,5,
Jaguar Land Rover,Jaguar X-TYPE,I4 Petrol,,160,215,9,40000,Petrol,5,215
Jaguar Land Rover,Jaguar F-PACE R-Dynamic,I4 Petrol / V6 Petrol,,340,250,5.4,65000,Petrol,5,480
Jaguar Land Rover,Jaguar XE R-Dynamic,I4 Petrol,,340,250,5.4,60000,Petrol,5,450
Jaguar Land Rover,Jaguar F-Type SVR,V8 Petrol,,575,320,3.7,120000,Petrol,2,700
Jaguar Land Rover,Jaguar I-PACE Electric Performance,Electric (Dual Motor),,400,200,4.5,85000,Electric,5,696
Jaguar Land Rover,Jaguar F-PACE SVR,V8 Petrol,,550,283,4,85000,Petrol,5,700
Jaguar Land Rover,Jaguar XE S,I4 Petrol,,340,250,5.3,55000,Petrol,5,450
Jaguar Land Rover,Jaguar XF R-Dynamic,I4 Petrol / V6 Petrol,,340,250,5.4,65000,Petrol,5,480
Jaguar Land Rover,Jaguar XJ LWB (Long Wheelbase),V6 Petrol,,300,250,6,90000,Petrol,5,400
Jaguar Land Rover,Jaguar F-Type Heritage Edition,V8 Petrol,,550,300,3.9,110000,Petrol,2,680
Jaguar Land Rover,Jaguar E-PACE S,I4 Petrol,,200,230,7,50000,Petrol,5,430
Jaguar Land Rover,Jaguar I-PACE HSE,Electric (Dual Motor),,400,200,4.5,90000,Electric,5,696
Jaguar Land Rover,Jaguar F-Type V8 R,V8 Petrol,,550,300,3.9,100000,Petrol,2,680
Jaguar Land Rover,Jaguar F-Type R-Dynamic,I4 Petrol / V6 Petrol,,300,250,5.1,70000,Petrol,2,400
Jaguar Land Rover,Jaguar XE P300 R-Dynamic,I4 Petrol,,300,250,5.5,55000,Petrol,5,400
Jaguar Land Rover,Jaguar XF Sportbrake,I4 Petrol / V6 Petrol,,250,250,6.5,60000,Petrol,5,400
Jaguar Land Rover,Jaguar I-PACE EV400 HSE,Electric (Dual Motor),,400,200,4.5,85000,Electric,5,696
Jaguar Land Rover,Jaguar F-PACE S 30t AWD,I4 Petrol,,247,225,6.4,60000,Petrol,5,365
Jaguar Land Rover,Jaguar E-PACE R-Dynamic,I4 Petrol,,246,230,6.8,55000,Petrol,5,430
Jaguar Land Rover,Jaguar XJ50,V6 Petrol,,300,250,6,80000,Petrol,5,400
Jaguar Land Rover,Jaguar F-Type 75th Anniversary Edition,V8 Petrol,,550,300,3.9,100000,Petrol,2,680
Jaguar Land Rover,Jaguar F-PACE S AWD,I4 Petrol / V6 Petrol,,340,250,5.4,65000,Petrol,5,480
Jaguar Land Rover,Jaguar XE SE,I4 Petrol,,250,240,6.2,50000,Petrol,5,365
Jaguar Land Rover,Jaguar F-Type V6 S Convertible,V6 Petrol,,380,280,4.8,80000,Petrol,2,460
Jaguar Land Rover,Jaguar XE R-Sport AWD,I4 Petrol / V6 Petrol,,300,250,5.5,55000,Petrol,5,400
Jaguar Land Rover,Jaguar XF Portfolio AWD,I4 Petrol / V6 Petrol,,340,250,5.4,60000,Petrol,5,450
Jaguar Land Rover,Jaguar F-Type Coupe R,V8 Petrol,,550,300,3.9,100000,Petrol,2,680
Jaguar Land Rover,Jaguar I-PACE First Edition,Electric (Dual Motor),,400,200,4.5,85000,Electric,5,696
Jaguar Land Rover,Jaguar F-PACE Prestige AWD,I4 Petrol / V6 Petrol,,340,250,5.4,65000,Petrol,5,480
Jaguar Land Rover,Jaguar XJ Supercharged,V8 Petrol,,510,280,4.2,90000,Petrol,5,625
Jaguar Land Rover,Jaguar F-Type P450 AWD,V8 Petrol,,450,290,4,90000,Petrol,2,600
Jaguar Land Rover,Jaguar F-PACE P400e Plug-in Hybrid,I4 Petrol + Electric Motor,,398,220,5.1,75000,Plug-in Hybrid,5,640
Jaguar Land Rover,Jaguar F-Type P300 Coupe,I4 Petrol,,300,250,5.5,60000,Petrol,2,400
Acura,NSX Type S,Twin-Turbo V6 Hybrid,,600,307,2.9,157000,Hybrid,2,666
Acura,TLX PMC Edition,V6,,290,250,5.7,62000,Petrol,5,362
Acura,MDX Advance,V6,,290,190,6,60000,Petrol,7,362
Acura,RDX Technology,I4 Turbocharged,,272,210,6.6,45000,Petrol,5,400
Acura,ILX Premium,I4,,201,200,6.6,30000,Petrol,5,180
Acura,TLX A-Spec,V6,,290,250,5.7,50000,Petrol,5,362
Acura,RDX SH-AWD,I4 Turbocharged,,272,210,6.6,50000,Petrol,5,400
Acura,MDX SH-AWD,V6,,290,190,6,55000,Petrol,7,362
Acura,RDX Platinum Elite,I4 Turbocharged,,272,210,6.6,55000,Petrol,5,400
Acura,TLX A-Spec Sedan,V6,,290,250,5.7,50000,Petrol,5,362
Acura,TLX 2.4L,Inline-4,2400,206,210,6,35000,Petrol,5,247
Acura,MDX Hybrid,V6 Hybrid,3500,321,190,6,55000,Hybrid,7,335
Acura,RDX Hybrid,Inline-4 Hybrid,1500,247,210,6.6,50000,Hybrid,5,400
Acura,ILX Technology Package,Inline-4,2400,201,200,6.6,30000,Petrol,5,180
Acura,NSX GT3 (Track Version),Twin-Turbo V6 Hybrid,3493,500,300,3,150000,Hybrid,2,600
Acura,RDX Turbo AWD,Inline-4 Turbocharged,1500,272,210,6.6,45000,Petrol,5,400
Acura,TLX 3.5L V6,V6,3500,290,250,5.7,50000,Petrol,5,362
Acura,ILX Special Edition,Inline-4,2400,201,200,6.6,30000,Petrol,5,180
Acura,MDX SH-AWD w/Technology Package,V6,3500,290,190,6,55000,Petrol,7,362
Acura,NSX 3.5L Hybrid Coupe,Twin-Turbo V6 Hybrid,3493,537,307,2.9,157000,Hybrid,2,666
Acura,MDX Elite,V6,3500,290,190,6,58000,Petrol,7,362
Acura,TLX V6 Advance,V6,3500,290,250,5.7,46000,Petrol,5,362
Acura,NSX Carbon Edition,Twin-Turbo V6 Hybrid,3493,537,307,2.9,157000,Hybrid,2,666
Acura,RDX Turbo SH-AWD,Turbocharged I4,1500,272,210,6.6,42000,Petrol,5,400
Acura,ILX Technology Plus,Inline-4,2400,201,200,6.6,28000,Petrol,5,180
Acura,TLX Type S PMC Edition,Turbocharged V6,3000,355,250,5.1,54000,Petrol,5,480
Acura,MDX Sport Hybrid,V6 Hybrid,3500,321,190,6,52000,Hybrid,7,335
Peugeot,208,Inline-4,1199,82,180,10.5,22000,Petrol,5,160
Peugeot,2008,Inline-4,1199,100,190,9,25000,Petrol,5,205
Peugeot,301,Inline-4,1598,115,185,10,23500,Petrol,5,150
Peugeot,308,Inline-4,1598,130,200,8,28000,Petrol,5,230
Peugeot,3008,Inline-4,1598,180,210,7.5,32000,Petrol,5,400
Peugeot,5008,Inline-4,1998,165,200,9.5,35000,Diesel,7,400
Peugeot,508,Inline-4,1998,180,235,8,35500,Petrol,5,300
Peugeot,Partner,Diesel I4,1560,75,160,12,22500,Diesel,5,200
Peugeot,Expert,Diesel I4,1997,120,180,10,30000,Diesel,3,300
Peugeot,Boxer,Diesel I4,2200,140,160,11,32000,Diesel,3,340
Peugeot,e-208,Electric Motor,,136,150,8.1,35000,Electric,5,260
Peugeot,e-2008,Electric Motor,,136,150,8.5,38000,Electric,5,260
Peugeot,208 GTI,Inline-4,1598,208,230,6.5,28000,Petrol,5,300
Peugeot,308 GTI,Inline-4,1598,270,250,6,35000,Petrol,5,330
Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid I4,,360,250,5.2,55000,Hybrid,5,520
Peugeot,308 Allure,Inline-4,1199,130,205,9.3,25000,Petrol,5,230
Peugeot,2008 Allure,Inline-4,1199,130,200,9.7,27000,Petrol,5,230
Peugeot,3008 Allure,Inline-4,1499,180,210,8,30000,Petrol,5,250
Peugeot,5008 Allure,Inline-4,1499,180,200,8.5,33000,Petrol,7,250
Peugeot,508 Allure,Inline-4,1499,180,225,8,35000,Petrol,5,250
Peugeot,3008 GT,Inline-4,1598,200,220,7.5,35000,Petrol,5,280
Peugeot,508 GT,Inline-4,1598,225,235,6.8,40000,Petrol,5,300
Peugeot,3008 GT Hybrid,Hybrid I4,,300,235,6,45000,Hybrid,5,400
Peugeot,5008 GT Hybrid,Hybrid I4,,300,210,6.5,48000,Hybrid,7,400
Peugeot,208 Allure Premium,Inline-4,1199,130,200,9.5,28000,Petrol,5,230
Peugeot,Partner Tepee,Inline-4,1560,100,170,12,25000,Diesel,5,260
Peugeot,Expert L2H1,Inline-4,1997,120,160,13,30000,Diesel,3,320
Peugeot,Boxer L2H2,Inline-4,2200,130,140,14,35000,Diesel,3,350
Peugeot,Partner Electric,Electric Motor,,136,130,9,40000,Electric,5,260
Peugeot,Expert Electric,Electric Motor,,136,130,9.5,45000,Electric,5,260
Peugeot,208 PSE (Peugeot Sport Engineered),Hybrid I4,,225,250,5.5,45000,Hybrid,5,360
Peugeot,308 PSE,Hybrid I4,,360,250,5,55000,Hybrid,5,520
Peugeot,508 PSE,Hybrid I4,,360,250,5.2,60000,Hybrid,5,520
Peugeot,3008 PSE,Hybrid I4,,300,235,6,50000,Hybrid,5,400
Peugeot,2008 Active,Inline-4,1199,100,190,11.2,22000,Petrol,5,205
Peugeot,3008 Active,Inline-4,1499,130,200,10,30000,Petrol,5,240
Peugeot,5008 Active,Inline-4,1499,130,190,10.5,33000,Petrol,7,240
Peugeot,3008 Allure Premium,Inline-4,1499,130,200,9.8,32000,Petrol,5,240
Peugeot,5008 Allure Premium,Inline-4,1499,130,190,10.2,35000,Petrol,7,240
Peugeot,3008 GT Line,Inline-4,1598,180,210,8.5,35000,Petrol,5,250
Peugeot,5008 GT Line,Inline-4,1598,180,200,9,38000,Petrol,7,250
Peugeot,2008 GT,Inline-4,1199,130,200,9.3,25000,Petrol,5,230
Peugeot,5008 GT,Inline-4,1598,180,210,8.2,40000,Petrol,7,250
Peugeot,508 SW (Station Wagon),Inline-4,1598,180,220,8.4,35000,Petrol,5,300
Peugeot,508 Saloon,Inline-4,1598,180,210,8.6,37000,Petrol,5,300
Peugeot,308 Saloon,Inline-4,1199,130,200,9,28000,Petrol,5,230
Peugeot,301 Sedan,Inline-4,1199,82,180,12,20000,Petrol,5,115
Peugeot,208 Sedan,Inline-4,1199,100,190,11.2,22000,Petrol,5,205
Ford,Fusion (Mondeo),1.5L EcoBoost / 2.0L Hybrid,,,220,7.5,,Petrol/Hybrid,5,
Ford,Taurus,3.5L V6 / 2.0L EcoBoost,,,220,6.5,,Petrol,5,
Ford,Fiesta,1.0L EcoBoost / 1.5L,,,200,7,,Petrol,5,
Ford,Focus,1.0L EcoBoost / 1.5L / 2.0L,,,220,6.5,,Petrol,5,
Ford,KA+,1.2L Petrol,1200,,165,10.5,,Petrol,5,
Ford,EcoSport,1.0L Turbo Inline-3 / 2.0L,,,180,9,,Petrol,5,
Ford,Escape (Kuga),1.5L EcoBoost / 2.5L Hybrid,,,190,7.5,,Petrol/Hybrid,5,
Ford,Edge,2.0L EcoBoost / 2.7L V6,,,200,6.5,,Petrol,5,
Ford,Explorer,2.3L EcoBoost / 3.0L V6,,,200,6,,Petrol,7,
Ford,Expedition,3.5L EcoBoost / 5.4L V8,,,180,6.5,,Petrol,8,
Ford,Bronco,2.3L EcoBoost / 2.7L V6,,,200,7.5,,Petrol,4,
Ford,Bronco Sport,1.5L EcoBoost / 2.0L EcoBoost,,,185,7,,Petrol,5,
Ford,F-150,3.3L V6 / 5.0L V8 / 3.5L EcoBoost,,,200,5.0 - 6.5 ,,Petrol/Diesel,5,
Ford,F-250 Super Duty,6.2L V8 / 7.3L V8 / 6.7L Turbo-Diesel,,,180,6.5 - 7.0 ,,Petrol/Diesel,5,
Ford,F-350 Super Duty,6.7L Turbo-Diesel / 7.3L V8,,,180,7.0 - 8.0 ,,Diesel,5,
Ford,Maverick,2.5L Hybrid / 2.0L EcoBoost,,,180,6.5 - 8.0 ,,Hybrid/Petrol,5,
Ford,Ranger,2.3L Turbo Inline-4 / 2.7L V6,,,180,6.0 - 7.0 ,,Petrol/Diesel,5,
Ford,Mustang Mach-E,Electric Motor,,,180,3.5  (GT Model),,Electric,5,
Ford,F-150 Lightning,Electric Motor,,452,180,4.5,,Electric,5,1051
Ford,Escape Hybrid,2.5L Inline-4 + Electric,2500,200,180,7.7,,Hybrid,5,
Ford,Explorer Hybrid,3.3L V6 + Electric,3300,318,180,7.5,,Hybrid,7,500
Ford,Mustang,5.0L V8,5000,450,250,4.3,55000,Petrol,4,530
Ford,GT,3.5L Twin-Turbo V6,3500,660,348,3,500000,Petrol,2,746
Ford,Focus ST,2.3L Turbo Inline-4,2300,280,250,5.7,30000,Petrol,5,420
Ford,Fiesta ST,1.5L Turbo Inline-3,1500,200,230,6.5,23000,Petrol,5,290
Ford,Bronco Raptor,3.0L Twin-Turbo V6,3000,400,220,5.5,70000,Petrol,4,583
Ford,Ranger Raptor,2.7L Twin-Turbo V6,2700,392,200,6,45000,Petrol,5,583
Ford,F-150 Raptor,3.5L Twin-Turbo V6,3500,450,200,5,70000,Petrol,5,691
Ford,Puma,Turbocharged Inline-3,1000,123,191,9.6,28000,Petrol,5,200
Ford,Territory,Turbocharged Inline-4,1500,140,180,11,32000,Petrol,5,225
Ford,Everest,Turbocharged Inline-4,2000,210,190,10.5,52000,Diesel,7,500
Ford,Flex,Naturally Aspirated V6,3500,287,200,7.9,31000,Petrol,7,345
Ford,Transit,EcoBlue Turbo Diesel,2000,170,160,12,43455,Diesel,215,405
Ford,Transit Connect,Inline-4 Gasoline Engine,2000,162,175,10.5,29365,Petrol,27,200
Ford,F-450 Super Duty,Turbocharged V8 Diesel,6700,475,165,8.5,61625,Diesel,26,1424
Ford,F-550 Super Duty,Turbocharged V8 Diesel,6700,475,165,8.8,64540,Diesel,26,1424
Ford,Mustang Shelby GT500,Supercharged V8,5200,760,290,3.5,79420,Petrol,2,847
Ford,Mustang Shelby GT350,Naturally Aspirated V8,5200,526,280,4,59140,Petrol,2,582
Ford,F-150 Platinum,Turbocharged V6,3500,400,180,6.5,64695,Petrol,5,678
Ford,F-150 Limited,Turbocharged V6,3500,450,190,6.1,84910,Petrol,5,678
Ford,Explorer Platinum,Turbocharged V6,3000,400,230,6,56505,Petrol,7,563
Ford,Expedition King Ranch,Turbocharged V6,3500,440,210,6.8,79560,Petrol,78,691
Ford,Transit Custom,EcoBlue Turbo Diesel,2000,130,160,12.5,35000,Diesel,29,385
Ford,E-Series Cutaway,V8 Gasoline Engine,7300,350,140,13,36000,Petrol,2,569
Ford,Transit Chassis Cab,EcoBlue Turbo Diesel,2000,170,160,11.5,37000,Diesel,2,405
Ford,Transit Electric (E-Transit),Electric Motor,,266,140,9,52000,Electric,212,430
Ford,Explorer Plug-in Hybrid,V6 Hybrid + Electric Motor,,457,225,6,53000,Hybrid,7,825
Ford,Maverick Hybrid,I4 Hybrid,,191,180,7.8,25000,Hybrid,5,210
Ford,Mustang (2024),V8 Gasoline Engine,5000,450,250,4.5,60000,Petrol,4,570
Ford,Ranger (2024),I4 Turbo Diesel,2000,210,180,8,40000,Diesel,5,500
Ford,Escape Plug-in Hybrid (2024),I4 Hybrid,,221,190,7.5,38000,Hybrid,5,210
Ford,Bronco (2024),V6 EcoBoost,2700,310,200,6.7,45000,Petrol,5,542
Ford,Explorer (2024),V6 Turbocharged,3000,400,230,5.9,55000,Petrol,7,563
Mitsubishi,Mirage,1.2L MIVEC,1200,78,170,12,,Petrol,5,100
Mitsubishi,Mirage G4,1.2L MIVEC,1200,78,170,12,,Petrol,5,100
Mitsubishi,Outlander,2.5L 4-Cylinder,2500,181,190,9.5,,Petrol,7,245
Mitsubishi,Outlander PHEV,2.4L Hybrid,,248,170,10.5,,Hybrid,5,300
Mitsubishi,Eclipse Cross,1.5L Turbo,1500,152,180,9.8,,Petrol,5,250
Mitsubishi,ASX (Outlander Sport),2.0L MIVEC,2000,148,190,10,,Petrol,5,197
Mitsubishi,Pajero,3.2L Diesel Turbo,3200,189,180,10.5,,Diesel,7,441
Mitsubishi,Pajero Sport,2.4L Diesel Turbo,2400,181,180,11,,Diesel,7,430
Mitsubishi,Triton (L200),2.4L Diesel Turbo,2400,181,177,10.5,,Diesel,5,430
Mitsubishi,Lancer Evolution X,2.0L Turbocharged,2000,291,240,5,,Petrol,5,407
Mitsubishi,i-MiEV (Electric),Electric Motor,,66,130,15,,Electric,4,196
Mitsubishi,Xpander,1.5L MIVEC,1500,105,170,13.5,,Petrol,7,141
Mitsubishi,Delica D:5,2.2L Diesel Turbo,2200,145,175,11,,Diesel,7,360
Mitsubishi,Colt,1.1L / 1.5L MIVEC,,,180,9.0 - 12.0 ,,Petrol,5,
Mitsubishi,Grandis,2.4L MIVEC,2400,165,190,11,,Petrol,7,217
Mitsubishi,Outlander Black Edition,2.5L 4-Cylinder,2500,181,190,9.5,,Petrol,7,245
Mitsubishi,Outlander SEL,2.5L 4-Cylinder,2500,181,190,9.5,,Petrol,7,245
Mitsubishi,Outlander SE,2.5L 4-Cylinder,2500,181,190,9.5,,Petrol,7,245
Mitsubishi,Eclipse Cross Black Edition,1.5L Turbo,1500,152,180,9.8,,Petrol,5,250
Mitsubishi,ASX Exceed,2.0L MIVEC,2000,148,190,10,,Petrol,5,197
Mitsubishi,Triton Athlete,2.4L Diesel Turbo,2400,181,177,10.5,,Diesel,5,430
Mitsubishi,Pajero Final Edition,3.2L Diesel Turbo,3200,189,180,10.5,,Diesel,7,441
Mitsubishi,L200 Barbarian X,2.4L Diesel Turbo,2400,181,177,10.5,,Diesel,5,430
Mitsubishi,Space Star,1.2L MIVEC,1200,78,170,12,,Petrol,5,100
Mitsubishi,Lancer EX,1.6L MIVEC / 2.0L,,,200,10,,Petrol,5,
Mitsubishi,Montero Sport,2.4L Diesel Turbo,2400,181,180,11,,Diesel,7,430
Mitsubishi,Attrage,1.2L MIVEC,1200,78,170,12.5,,Petrol,5,100
Mitsubishi,RVR SE,2.0L MIVEC,2000,148,190,10.5,,Petrol,5,197
Mitsubishi,Delica Van,2.0L Diesel / 2.2L Diesel,,145,175,11.5,,Diesel,7,360
Mitsubishi,Canter (Truck),3.0L Diesel,3000,150,120,,,Diesel,2,370
Mitsubishi,Lancer GLX,1.6L MIVEC,1600,115,190,11.5,,Petrol,5,154
Mitsubishi,Pajero GLS,3.2L Diesel Turbo,3200,189,180,10.5,,Diesel,7,441
Mitsubishi,Xpander Cross,1.5L MIVEC,1500,105,170,12,,Petrol,7,141
Mitsubishi,Eclipse Cross PHEV,2.4L PHEV,2400,188,180,10.5,,Plug-in Hybrid,5,199
Mitsubishi,Outlander ES,2.5L 4-Cylinder,2500,181,190,9.5,,Petrol,7,245
Mitsubishi,Montero GLX,2.4L Diesel Turbo,2400,181,180,11,,Diesel,7,430
Mitsubishi,Triton GLX-R,2.4L Diesel Turbo,2400,181,177,10.5,,Diesel,5,430
Mitsubishi,ASX Dynamic,2.0L MIVEC,2000,148,190,10,,Petrol,5,197
Mitsubishi,Mirage ES,1.2L MIVEC,1200,78,170,12.5,,Petrol,5,100
Mitsubishi,Outlander LE,2.5L 4-Cylinder,2500,181,190,9.5,,Petrol,7,245
Mitsubishi,Fuso Fighter (Truck),7.5L Diesel,7500,240,120,,,Diesel,2,686
Mitsubishi,Fuso Canter Eco Hybrid,3.0L Diesel Hybrid,3000,150,120,,,Diesel Hybrid,2,370
Mitsubishi,Space Runner,1.8L MIVEC,1800,140,185,10.5,,Petrol,5,170
Mitsubishi,Toppo BJ,0.7L 3-Cylinder,660,52,130,15,,Petrol,4,60
Mitsubishi,Chariot,2.0L MIVEC,2000,140,185,10.5,,Petrol,7,170
Mitsubishi,Lancer SE Limited,2.0L MIVEC,2000,148,200,10,,Petrol,5,197
Mitsubishi,Pajero SWB (Short Wheel Base),3.2L Diesel Turbo,3200,189,180,10.5,,Diesel,5,441
Mitsubishi,Delica Space Gear,2.4L Petrol,2400,145,170,13,,Petrol,7,206
Mitsubishi,i (Kei Car),0.7L 3-Cylinder,660,64,130,15.5,,Petrol,4,94
Mitsubishi,Dion,2.0L 4-Cylinder,2000,135,180,11.5,,Petrol,7,181
Mitsubishi,Airtrek,2.4L 4-Cylinder,2400,160,190,11,,Petrol,5,214
Mitsubishi,eK Space,0.7L 3-Cylinder,660,52,130,15,,Petrol,4,60
Mitsubishi,eK X,0.7L 3-Cylinder,660,64,140,13.5,,Petrol,4,94
Mitsubishi,Colt CZC Convertible,1.5L Turbocharged,1500,147,200,9.5,,Petrol,4,210
Mitsubishi,Galant Fortis,2.0L MIVEC,2000,154,200,10,,Petrol,5,200
Mitsubishi,Endeavor,3.8L V6,3800,225,190,9.5,,Petrol,5,343
Mitsubishi,Grand Lancer,1.8L MIVEC,1800,138,190,11.5,,Petrol,5,173
Mitsubishi,Sigma,3.0L V6,3000,210,220,8.5,,Petrol,5,270
Mitsubishi,Town Box,0.7L 3-Cylinder,660,48,120,16,,Petrol,4,60
Mitsubishi,Minicab MiEV,Electric Motor,,64,100,,,Electric,2,196
Mazda,Mazda3,2.0L SkyActiv-G,2000,155,200,8.9,,Petrol,5,213
Mazda,Mazda3 Hatchback,2.5L SkyActiv-G,2500,186,210,8.3,,Petrol,5,252
Mazda,Mazda6,2.5L Turbocharged,2500,250,240,6.4,,Petrol,5,420
Mazda,CX-3,2.0L SkyActiv-G,2000,146,180,9.5,,Petrol,5,197
Mazda,CX-30,2.5L SkyActiv-G,2500,186,204,8.7,,Petrol,5,252
Mazda,CX-5,2.5L SkyActiv-G,2500,187,200,8.8,,Petrol,5,252
Mazda,CX-50,2.5L Turbocharged,2500,256,220,6.9,,Petrol,5,434
Mazda,CX-8,2.2L Diesel,2200,187,200,9.2,,Diesel,7,450
Mazda,CX-9,2.5L Turbocharged,2500,250,210,7.2,,Petrol,7,420
Mazda,CX-90,3.3L Inline-6 Turbo,3300,340,240,6.2,,Petrol,7,500
Mazda,MX-5 Miata,2.0L SkyActiv-G,2000,181,225,6.5,,Petrol,2,205
Mazda,MX-5 Miata RF,2.0L SkyActiv-G,2000,181,225,6.5,,Petrol,2,205
Mazda,MX-30 Electric,Electric Motor,,143,140,9.7,,Electric,5,271
Mazda,CX-4,2.0L SkyActiv-G,2000,158,190,9.6,,Petrol,5,202
Mazda,CX-7,2.3L Turbocharged,2300,244,210,7.9,,Petrol,5,350
Mazda,Tribute,3.0L V6,3000,200,190,9,,Petrol,5,270
Mazda,B-Series Pickup,2.5L Diesel,2500,143,170,11.5,,Diesel,5,330
Mazda,BT-50,3.2L Turbo Diesel,3200,200,180,10,,Diesel,5,470
Mazda,RX-7,1.3L Rotary Twin-Turbo,1300,276,250,5.5,,Petrol,4,314
Mazda,RX-3,1.2L Rotary,1200,110,180,8.9,,Petrol,4,145
Mazda,RX-Vision Concept,Rotary SkyActiv-R,,,,,,Petrol (Hybrid),2,
Mazda,323F,1.6L Inline-4,1600,105,180,10.5,,Petrol,5,145
